Date,Capture_Method,Location,County,Counter,Bear_ID,Body_Region,Ixodes_scapularis,Dermacenter_variabilis,Other_Adult,Non-Adults
11/26/2019,Hunter,Antes Fort,Lycoming,"Matt Bellia, Zachary Kaltenbach",1905618,M,0,0,0,0
11/26/2019,Hunter,Antes Fort,Lycoming,"Matt Bellia, Zachary Kaltenbach",1905618,N,0,0,0,0
11/26/2019,Hunter,Antes Fort,Lycoming,"Matt Bellia, Zachary Kaltenbach",1905618,O,0,0,0,0
11/26/2019,Hunter,Antes Fort,Lycoming,"Matt Bellia, Zachary Kaltenbach",1905618,P,0,0,0,0
11/26/2019,Hunter,Antes Fort,Lycoming,"Matt Bellia, Zachary Kaltenbach",1905618,Q,0,0,0,0
11/26/2019,Hunter,Coudersport,Potter,"Jennifer Lohsandt, Emily Byron",1906405,A,0,0,0,0
11/26/2019,Hunter,Coudersport,Potter,"Jennifer Lohsandt, Emily Byron",1906405,B,0,0,0,0
11/26/2019,Hunter,Coudersport,Potter,"Jennifer Lohsandt, Emily Byron",1906405,C,1,0,0,0
11/26/2019,Hunter,Coudersport,Potter,"Jennifer Lohsandt, Emily Byron",1906405,D,0,0,0,0
11/26/2019,Hunter,Coudersport,Potter,"Jennifer Lohsandt, Emily Byron",1906405,E,0,0,0,0
11/26/2019,Hunter,Coudersport,Potter,"Jennifer Lohsandt, Emily Byron",1906405,F,0,0,0,0
11/26/2019,Hunter,Coudersport,Potter,"Jennifer Lohsandt, Emily Byron",1906405,G,0,0,0,0
11/26/2019,Hunter,Coudersport,Potter,"Jennifer Lohsandt, Emily Byron",1906405,H,0,0,0,0
11/26/2019,Hunter,Coudersport,Potter,"Jennifer Lohsandt, Emily Byron",1906405,I,0,0,0,0
11/26/2019,Hunter,Coudersport,Potter,"Jennifer Lohsandt, Emily Byron",1906405,J,0,0,0,0
11/26/2019,Hunter,Coudersport,Potter,"Jennifer Lohsandt, Emily Byron",1906405,K,NA,NA,NA,NA
11/26/2019,Hunter,Coudersport,Potter,"Jennifer Lohsandt, Emily Byron",1906405,L,0,0,0,0
11/26/2019,Hunter,Coudersport,Potter,"Jennifer Lohsandt, Emily Byron",1906405,M,0,0,0,0
11/26/2019,Hunter,Coudersport,Potter,"Jennifer Lohsandt, Emily Byron",1906405,N,0,0,0,0
11/26/2019,Hunter,Coudersport,Potter,"Jennifer Lohsandt, Emily Byron",1906405,O,0,0,0,0
11/26/2019,Hunter,Coudersport,Potter,"Jennifer Lohsandt, Emily Byron",1906405,P,0,0,0,0
11/26/2019,Hunter,Coudersport,Potter,"Jennifer Lohsandt, Emily Byron",1906405,Q,0,0,0,0
11/26/2019,Hunter,Quehanna,Clearfield,"Jessie Lee, Eric Schill",1904521,A,0,0,0,0
11/26/2019,Hunter,Quehanna,Clearfield,"Jessie Lee, Eric Schill",1904521,B,0,0,0,0
11/26/2019,Hunter,Quehanna,Clearfield,"Jessie Lee, Eric Schill",1904521,C,0,0,0,0
11/26/2019,Hunter,Quehanna,Clearfield,"Jessie Lee, Eric Schill",1904521,D,0,0,0,0
11/26/2019,Hunter,Quehanna,Clearfield,"Jessie Lee, Eric Schill",1904521,E,1,0,0,0
11/26/2019,Hunter,Quehanna,Clearfield,"Jessie Lee, Eric Schill",1904521,F,0,0,0,0
11/26/2019,Hunter,Quehanna,Clearfield,"Jessie Lee, Eric Schill",1904521,G,0,0,0,0
11/26/2019,Hunter,Quehanna,Clearfield,"Jessie Lee, Eric Schill",1904521,H,0,0,0,0
11/26/2019,Hunter,Quehanna,Clearfield,"Jessie Lee, Eric Schill",1904521,I,0,0,0,0
11/26/2019,Hunter,Quehanna,Clearfield,"Jessie Lee, Eric Schill",1904521,J,0,0,0,0
11/26/2019,Hunter,Quehanna,Clearfield,"Jessie Lee, Eric Schill",1904521,K,NA,NA,NA,NA
11/26/2019,Hunter,Quehanna,Clearfield,"Jessie Lee, Eric Schill",1904521,L,0,0,0,0
11/26/2019,Hunter,Quehanna,Clearfield,"Jessie Lee, Eric Schill",1904521,M,0,0,0,0
11/26/2019,Hunter,Quehanna,Clearfield,"Jessie Lee, Eric Schill",1904521,N,0,0,0,0
11/26/2019,Hunter,Quehanna,Clearfield,"Jessie Lee, Eric Schill",1904521,O,0,0,0,0
11/26/2019,Hunter,Quehanna,Clearfield,"Jessie Lee, Eric Schill",1904521,P,0,0,0,0
11/26/2019,Hunter,Quehanna,Clearfield,"Jessie Lee, Eric Schill",1904521,Q,0,0,0,0
11/26/2019,Hunter,Quehanna,Clearfield,"Jessie Lee, Eric Schill",1904522,A,2,0,0,0
11/26/2019,Hunter,Quehanna,Clearfield,"Jessie Lee, Eric Schill",1904522,B,0,0,0,0
11/26/2019,Hunter,Quehanna,Clearfield,"Jessie Lee, Eric Schill",1904522,C,1,0,0,0
11/26/2019,Hunter,Quehanna,Clearfield,"Jessie Lee, Eric Schill",1904522,D,0,0,0,0
11/26/2019,Hunter,Quehanna,Clearfield,"Jessie Lee, Eric Schill",1904522,E,0,0,0,0
11/26/2019,Hunter,Quehanna,Clearfield,"Jessie Lee, Eric Schill",1904522,F,0,0,0,0
11/26/2019,Hunter,Quehanna,Clearfield,"Jessie Lee, Eric Schill",1904522,G,0,0,0,0
11/26/2019,Hunter,Quehanna,Clearfield,"Jessie Lee, Eric Schill",1904522,H,0,0,0,0
11/26/2019,Hunter,Quehanna,Clearfield,"Jessie Lee, Eric Schill",1904522,I,1,0,0,0
11/26/2019,Hunter,Quehanna,Clearfield,"Jessie Lee, Eric Schill",1904522,J,0,0,0,0
11/26/2019,Hunter,Quehanna,Clearfield,"Jessie Lee, Eric Schill",1904522,K,NA,NA,NA,NA
11/26/2019,Hunter,Quehanna,Clearfield,"Jessie Lee, Eric Schill",1904522,L,0,0,0,0
11/26/2019,Hunter,Quehanna,Clearfield,"Jessie Lee, Eric Schill",1904522,M,0,0,0,0
11/26/2019,Hunter,Quehanna,Clearfield,"Jessie Lee, Eric Schill",1904522,N,0,0,0,0
11/26/2019,Hunter,Quehanna,Clearfield,"Jessie Lee, Eric Schill",1904522,O,0,0,0,0
11/26/2019,Hunter,Quehanna,Clearfield,"Jessie Lee, Eric Schill",1904522,P,0,0,0,0
11/26/2019,Hunter,Quehanna,Clearfield,"Jessie Lee, Eric Schill",1904522,Q,0,0,0,0
11/26/2019,Hunter,Ansonia,Tioga,"Taylor Miller, Olivia Barner",1903211,A,2,0,0,0
11/26/2019,Hunter,Ansonia,Tioga,"Taylor Miller, Olivia Barner",1903211,B,1,0,0,0
11/26/2019,Hunter,Ansonia,Tioga,"Taylor Miller, Olivia Barner",1903211,C,0,0,0,0
11/26/2019,Hunter,Ansonia,Tioga,"Taylor Miller, Olivia Barner",1903211,D,0,0,0,0
11/26/2019,Hunter,Ansonia,Tioga,"Taylor Miller, Olivia Barner",1903211,E,0,0,0,0
11/26/2019,Hunter,Ansonia,Tioga,"Taylor Miller, Olivia Barner",1903211,F,0,0,0,0
11/26/2019,Hunter,Ansonia,Tioga,"Taylor Miller, Olivia Barner",1903211,G,0,0,0,0
11/26/2019,Hunter,Ansonia,Tioga,"Taylor Miller, Olivia Barner",1903211,H,0,0,0,0
11/26/2019,Hunter,Ansonia,Tioga,"Taylor Miller, Olivia Barner",1903211,I,2,0,0,0
11/26/2019,Hunter,Ansonia,Tioga,"Taylor Miller, Olivia Barner",1903211,J,0,0,0,0
11/26/2019,Hunter,Ansonia,Tioga,"Taylor Miller, Olivia Barner",1903211,K,NA,NA,NA,NA
11/26/2019,Hunter,Ansonia,Tioga,"Taylor Miller, Olivia Barner",1903211,L,0,0,0,0
11/26/2019,Hunter,Ansonia,Tioga,"Taylor Miller, Olivia Barner",1903211,M,0,0,0,0
11/26/2019,Hunter,Ansonia,Tioga,"Taylor Miller, Olivia Barner",1903211,N,0,0,0,0
11/26/2019,Hunter,Ansonia,Tioga,"Taylor Miller, Olivia Barner",1903211,O,0,0,0,0
11/26/2019,Hunter,Ansonia,Tioga,"Taylor Miller, Olivia Barner",1903211,P,0,0,0,0
11/26/2019,Hunter,Ansonia,Tioga,"Taylor Miller, Olivia Barner",1903211,Q,1,0,0,0
11/26/2019,Hunter,Ansonia,Tioga,"Taylor Miller, Olivia Barner",1903212,A,15,0,0,0
11/26/2019,Hunter,Ansonia,Tioga,"Taylor Miller, Olivia Barner",1903212,B,0,0,0,0
11/26/2019,Hunter,Ansonia,Tioga,"Taylor Miller, Olivia Barner",1903212,C,0,0,0,0
11/26/2019,Hunter,Ansonia,Tioga,"Taylor Miller, Olivia Barner",1903212,D,0,0,0,0
11/26/2019,Hunter,Ansonia,Tioga,"Taylor Miller, Olivia Barner",1903212,E,0,0,0,0
11/26/2019,Hunter,Ansonia,Tioga,"Taylor Miller, Olivia Barner",1903212,F,4,0,0,0
11/26/2019,Hunter,Ansonia,Tioga,"Taylor Miller, Olivia Barner",1903212,G,0,0,0,0
11/26/2019,Hunter,Ansonia,Tioga,"Taylor Miller, Olivia Barner",1903212,H,0,0,0,0
11/26/2019,Hunter,Ansonia,Tioga,"Taylor Miller, Olivia Barner",1903212,I,0,0,0,0
11/26/2019,Hunter,Ansonia,Tioga,"Taylor Miller, Olivia Barner",1903212,J,0,0,0,0
11/26/2019,Hunter,Ansonia,Tioga,"Taylor Miller, Olivia Barner",1903212,K,NA,NA,NA,NA
11/26/2019,Hunter,Ansonia,Tioga,"Taylor Miller, Olivia Barner",1903212,L,0,0,0,0
11/26/2019,Hunter,Ansonia,Tioga,"Taylor Miller, Olivia Barner",1903212,M,0,0,0,0
11/26/2019,Hunter,Ansonia,Tioga,"Taylor Miller, Olivia Barner",1903212,N,0,0,0,0
11/26/2019,Hunter,Ansonia,Tioga,"Taylor Miller, Olivia Barner",1903212,O,0,0,0,0
11/26/2019,Hunter,Ansonia,Tioga,"Taylor Miller, Olivia Barner",1903212,P,0,0,0,0
11/26/2019,Hunter,Ansonia,Tioga,"Taylor Miller, Olivia Barner",1903212,Q,0,0,0,0
11/26/2019,Hunter,Ansonia,Tioga,"Taylor Miller, Olivia Barner",1903213,A,0,0,0,0
11/26/2019,Hunter,Ansonia,Tioga,"Taylor Miller, Olivia Barner",1903213,B,0,0,0,0
11/26/2019,Hunter,Ansonia,Tioga,"Taylor Miller, Olivia Barner",1903213,C,0,0,0,0
11/26/2019,Hunter,Ansonia,Tioga,"Taylor Miller, Olivia Barner",1903213,D,0,0,0,0
11/26/2019,Hunter,Ansonia,Tioga,"Taylor Miller, Olivia Barner",1903213,E,0,0,0,0
11/26/2019,Hunter,Ansonia,Tioga,"Taylor Miller, Olivia Barner",1903213,F,0,0,0,0
11/26/2019,Hunter,Ansonia,Tioga,"Taylor Miller, Olivia Barner",1903213,G,0,0,0,0
11/26/2019,Hunter,Ansonia,Tioga,"Taylor Miller, Olivia Barner",1903213,H,0,0,0,0
11/26/2019,Hunter,Ansonia,Tioga,"Taylor Miller, Olivia Barner",1903213,I,1,0,0,0
11/26/2019,Hunter,Ansonia,Tioga,"Taylor Miller, Olivia Barner",1903213,J,0,0,0,0
11/26/2019,Hunter,Ansonia,Tioga,"Taylor Miller, Olivia Barner",1903213,K,NA,NA,NA,NA
11/26/2019,Hunter,Ansonia,Tioga,"Taylor Miller, Olivia Barner",1903213,L,0,0,0,0
11/26/2019,Hunter,Ansonia,Tioga,"Taylor Miller, Olivia Barner",1903213,M,1,0,0,0
11/26/2019,Hunter,Ansonia,Tioga,"Taylor Miller, Olivia Barner",1903213,N,0,0,0,0
11/26/2019,Hunter,Ansonia,Tioga,"Taylor Miller, Olivia Barner",1903213,O,0,0,0,0
11/26/2019,Hunter,Ansonia,Tioga,"Taylor Miller, Olivia Barner",1903213,P,0,0,0,0
11/26/2019,Hunter,Ansonia,Tioga,"Taylor Miller, Olivia Barner",1903213,Q,2,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907136,A,2,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907136,B,1,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907136,C,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907136,D,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907136,E,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907136,F,4,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907136,G,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907136,H,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907136,I,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907136,J,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907136,K,NA,NA,NA,NA
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907136,L,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907136,M,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907136,N,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907136,O,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907136,P,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907136,Q,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907137,A,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907137,B,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907137,C,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907137,D,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907137,E,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907137,F,2,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907137,G,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907137,H,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907137,I,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907137,J,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907137,K,NA,NA,NA,NA
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907137,L,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907137,M,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907137,N,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907137,O,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907137,P,1,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907137,Q,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907138,A,2,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907138,B,1,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907138,C,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907138,D,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907138,E,1,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907138,F,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907138,G,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907138,H,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907138,I,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907138,J,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907138,K,NA,NA,NA,NA
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907138,L,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907138,M,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907138,N,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907138,O,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907138,P,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907138,Q,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907139,A,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907139,B,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907139,C,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907139,D,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907139,E,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907139,F,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907139,G,1,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907139,H,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907139,I,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907139,J,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907139,K,NA,NA,NA,NA
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907139,L,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907139,M,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907139,N,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907139,O,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907139,P,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907139,Q,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907140,A,2,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907140,B,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907140,C,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907140,D,1,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907140,E,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907140,F,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907140,G,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907140,H,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907140,I,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907140,J,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907140,K,NA,NA,NA,NA
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907140,L,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907140,M,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907140,N,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907140,O,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907140,P,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907140,Q,3,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907141,A,2,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907141,B,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907141,C,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907141,D,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907141,E,1,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907141,F,1,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907141,G,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907141,H,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907141,I,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907141,J,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907141,K,NA,NA,NA,NA
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907141,L,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907141,M,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907141,N,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907141,O,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907141,P,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907141,Q,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907142,A,1,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907142,B,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907142,C,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907142,D,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907142,E,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907142,F,1,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907142,G,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907142,H,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907142,I,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907142,J,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907142,K,NA,NA,NA,NA
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907142,L,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907142,M,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907142,N,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907142,O,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907142,P,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907142,Q,1,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907143,A,14,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907143,B,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907143,C,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907143,D,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907143,E,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907143,F,30,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907143,G,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907143,H,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907143,I,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907143,J,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907143,K,NA,NA,NA,NA
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907143,L,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907143,M,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907143,N,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907143,O,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907143,P,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907143,Q,2,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907145,A,0,0,0,0
11/30/2019,Hunter,Huntingdon,Huntingdon,"Abigail Kidder, Jessie Lee",1907145,B,0,0,0,0
